46.4912	0.0004	0.001	0.3391	3.5983	23.8409
47.3684	0.0004	0.001	0.3447	3.7072	23.8767
48.2456	0.0004	0.001	0.3501	3.8139	23.9097
49.1228	0.0004	0.001	0.3555	3.9186	23.9403
50.0	0.0004	0.001	0.3608	4.0213	23.9687
50.8772	0.0004	0.001	0.366	4.1218	23.9951
51.7544	0.0004	0.0009	0.3711	4.2203	24.0198
52.6316	0.0004	0.0009	0.3761	4.3168	24.0427
53.5088	0.0004	0.0009	0.381	4.4113	24.0639
54.386	0.0004	0.0009	0.3858	4.5039	24.0839
55.2632	0.0004	0.0009	0.3906	4.5945	24.1027
56.1404	0.0004	0.0009	0.3952	4.6831	24.1206
57.0175	0.0004	0.0009	0.3998	4.7697	24.1376
57.8947	0.0004	0.0009	0.4042	4.8546	24.1533
58.7719	0.0004	0.0009	0.4086	4.9377	24.1677
59.6491	0.0004	0.0009	0.4129	5.019	24.1815
60.5263	0.0004	0.0009	0.4171	5.0985	24.1947
61.4035	0.0004	0.0009	0.4212	5.1762	24.2073
62.2807	0.0003	0.0009	0.4253	5.2521	24.2194
63.1579	0.0003	0.0009	0.4293	5.3263	24.2308
64.0351	0.0003	0.0009	0.4331	5.399	24.2411
64.9123	0.0003	0.0009	0.4369	5.4701	24.2509
65.7895	0.0003	0.0009	0.4407	5.5395	24.2603
66.6667	0.0003	0.0009	0.4443	5.6073	24.2694
67.5439	0.0003	0.0008	0.4479	5.6735	24.2782
68.4211	0.0003	0.0008	0.4514	5.7381	24.2868
69.2982	0.0003	0.0008	0.4548	5.8011	24.2947
70.1754	0.0003	0.0008	0.4581	5.8628	24.3019
71.0526	0.0003	0.0008	0.4614	5.9231	24.3087
71.9298	0.0003	0.0008	0.4646	5.9819	24.3153
72.807	0.0003	0.0008	0.4677	6.0393	24.3216
73.6842	0.0003	0.0008	0.4707	6.0953	24.3278
74.5614	0.0003	0.0008	0.4737	6.1498	24.3339
75.4386	0.0003	0.0008	0.4766	6.2029	24.3398
76.3158	0.0003	0.0008	0.4794	6.2546	24.3453
77.193	0.0003	0.0008	0.4822	6.3051	24.3501
78.0702	0.0003	0.0008	0.4849	6.3544	24.3547
78.9474	0.0003	0.0008	0.4875	6.4025	24.3591
79.8246	0.0003	0.0008	0.4901	6.4493	24.3634
80.7018	0.0003	0.0008	0.4926	6.4949	24.3676
81.5789	0.0003	0.0008	0.495	6.5392	24.3716
82.4561	0.0003	0.0008	0.4974	6.5823	24.3756
83.3333	0.0003	0.0008	0.4997	6.6241	24.3795
84.2105	0.0003	0.0008	0.502	6.6648	24.3833
85.0877	0.0003	0.0007	0.5041	6.7042	24.3866
85.9649	0.0003	0.0007	0.5063	6.7427	24.3896
86.8421	0.0003	0.0007	0.5083	6.7801	24.3924
87.7193	0.0003	0.0007	0.5103	6.8165	24.3951
88.5965	0.0003	0.0007	0.5123	6.8518	24.3977
89.4737	0.0003	0.0007	0.5142	6.8861	24.4003
90.3509	0.0003	0.0007	0.516	6.9194	24.4027
91.2281	0.0003	0.0007	0.5178	6.9516	24.4051
92.1053	0.0003	0.0007	0.5195	6.9828	24.4075
92.9825	0.0003	0.0007	0.5212	7.0129	24.4097
93.8596	0.0003	0.0007	0.5228	7.042	24.412
94.7368	0.0003	0.0007	0.5244	7.0701	24.4142
95.614	0.0003	0.0007	0.5259	7.0972	24.4159
96.4912	0.0003	0.0007	0.5274	7.1234	24.4174
97.3684	0.0003	0.0007	0.5288	7.1489	24.4189
98.2456	0.0003	0.0007	0.5301	7.1734	24.4203
99.1228	0.0003	0.0007	0.5315	7.1972	24.4216
100.0	0.0003	0.0007	0.5327	7.2201	24.4229
100.8772	0.0003	0.0007	0.534	7.2422	24.4241
101.7544	0.0003	0.0007	0.5351	7.2634	24.4253
102.6316	0.0003	0.0007	0.5363	7.2838	24.4264
103.5088	0.0003	0.0007	0.5374	7.3033	24.4275
104.386	0.0003	0.0007	0.5384	7.322	24.4286
105.2632	0.0003	0.0006	0.5394	7.3399	24.4296
106.1404	0.0003	0.0006	0.5404	7.357	24.4306
107.0175	0.0003	0.0006	0.5413	7.3732	24.4315
107.8947	0.0003	0.0006	0.5421	7.3885	24.4322
108.7719	0.0003	0.0006	0.5429	7.4031	24.4327
109.6491	0.0002	0.0006	0.5437	7.4171	24.4332
110.5263	0.0002	0.0006	0.5444	7.4304	24.4336
111.4035	0.0002	0.0006	0.5452	7.4431	24.4339
112.2807	0.0002	0.0006	0.5458	7.4551	24.4342
113.1579	0.0002	0.0006	0.5464	7.4665	24.4345
114.0351	0.0002	0.0006	0.547	7.4773	24.4348
114.9123	0.0002	0.0006	0.5476	7.4874	24.4349
115.7895	0.0002	0.0006	0.5481	7.4969	24.4351
116.6667	0.0002	0.0006	0.5486	7.5058	24.4352
117.5439	0.0002	0.0006	0.5491	7.514	24.4353
118.4211	0.0002	0.0006	0.5495	7.5215	24.4354
119.2982	0.0002	0.0006	0.5499	7.5284	24.4354
120.1754	0.0002	0.0006	0.5502	7.5347	24.4354
121.0526	0.0002	0.0006	0.5505	7.5404	24.4353
121.9298	0.0002	0.0006	0.5508	7.5454	24.4353
122.807	0.0002	0.0006	0.551	7.5497	24.4352
123.6842	0.0002	0.0006	0.5512	7.5533	24.4348
124.5614	0.0002	0.0006	0.5514	7.5564	24.4344
125.4386	0.0002	0.0006	0.5515	7.5591	24.434
126.3158	0.0002	0.0006	0.5516	7.5613	24.4336
127.193	0.0002	0.0006	0.5517	7.5631	24.4331
128.0702	0.0002	0.0006	0.5518	7.5644	24.4327
128.9474	0.0002	0.0006	0.5518	7.5652	24.4321
129.8246	0.0002	0.0005	0.5518	7.5656	24.4316
130.7018	0.0002	0.0005	0.5518	7.5656	24.431
131.5789	0.0002	0.0005	0.5518	7.565	24.4304
132.4561	0.0002	0.0005	0.5517	7.564	24.4298
133.3333	0.0002	0.0005	0.5516	7.5626	24.4291
134.2105	0.0002	0.0005	0.5515	7.5607	24.4284
135.0877	0.0002	0.0005	0.5513	7.5583	24.4277
135.9649	0.0002	0.0005	0.5512	7.5555	24.4269
136.8421	0.0002	0.0005	0.551	7.5522	24.4261
137.7193	0.0002	0.0005	0.5507	7.5485	24.4253
138.5965	0.0002	0.0005	0.5505	7.5443	24.4245
139.4737	0.0002	0.0005	0.5502	7.5396	24.4236
140.3509	0.0002	0.0005	0.5499	7.5345	24.4227
141.2281	0.0002	0.0005	0.5496	7.5288	24.4217
142.1053	0.0002	0.0005	0.5492	7.5227	24.4207
142.9825	0.0002	0.0005	0.5488	7.5162	24.4196
143.8596	0.0002	0.0005	0.5484	7.5095	24.4185
144.7368	0.0002	0.0005	0.548	7.5024	24.4174
145.614	0.0002	0.0005	0.5476	7.495	24.4163
146.4912	0.0002	0.0005	0.5472	7.4874	24.4151
147.3684	0.0002	0.0005	0.5467	7.4794	24.414
148.2456	0.0002	0.0005	0.5462	7.4711	24.4128
149.1228	0.0002	0.0005	0.5457	7.4625	24.4116
150.0	0.0002	0.0005	0.5452	7.4537	24.4104
150.8772	0.0002	0.0005	0.5447	7.4445	24.4091
151.7544	0.0002	0.0005	0.5441	7.435	24.4078
152.6316	0.0002	0.0005	0.5436	7.4252	24.4065
153.5088	0.0002	0.0005	0.543	7.4151	24.4052
154.386	0.0002	0.0005	0.5424	7.4047	24.4039
155.2632	0.0002	0.0005	0.5418	7.394	24.4025
156.1404	0.0002	0.0005	0.5411	7.3831	24.4011
157.0175	0.0002	0.0005	0.5405	7.3718	24.3997
157.8947	0.0002	0.0005	0.5398	7.3602	24.3982
158.7719	0.0002	0.0005	0.5391	7.3483	24.3967
159.6491	0.0002	0.0005	0.5384	7.3361	24.3952
160.5263	0.0002	0.0005	0.5377	7.3236	24.3936
161.4035	0.0002	0.0005	0.537	7.3107	24.392
162.2807	0.0002	0.0005	0.5362	7.2974	24.3904
163.1579	0.0002	0.0004	0.5355	7.284	24.3888
164.0351	0.0002	0.0004	0.5347	7.2704	24.3872
164.9123	0.0002	0.0004	0.5339	7.2566	24.3855
165.7895	0.0002	0.0004	0.5331	7.2427	24.3838
166.6667	0.0002	0.0004	0.5323	7.2286	24.3822
167.5439	0.0002	0.0004	0.5315	7.2143	24.3805
168.4211	0.0002	0.0004	0.5307	7.1998	24.3788
169.2982	0.0002	0.0004	0.5298	7.1851	24.377
170.1754	0.0002	0.0004	0.529	7.1703	24.3753
171.0526	0.0002	0.0004	0.5281	7.1553	24.3735
171.9298	0.0002	0.0004	0.5273	7.1401	24.3717
172.807	0.0002	0.0004	0.5264	7.1247	24.3699
173.6842	0.0002	0.0004	0.5255	7.1092	24.3681
174.5614	0.0002	0.0004	0.5246	7.0935	24.3663
175.4386	0.0002	0.0004	0.5237	7.0776	24.3644
176.3158	0.0002	0.0004	0.5228	7.0615	24.3625
177.193	0.0002	0.0004	0.5219	7.0452	24.3606
178.0702	0.0002	0.0004	0.521	7.0288	24.3587
178.9474	0.0002	0.0004	0.5201	7.0122	24.3567
179.8246	0.0002	0.0004	0.5191	6.9954	24.3547
180.7018	0.0002	0.0004	0.5181	6.9785	24.3527
181.5789	0.0002	0.0004	0.5172	6.9613	24.3507
182.4561	0.0002	0.0004	0.5162	6.944	24.3486
183.3333	0.0002	0.0004	0.5152	6.9263	24.3465
184.2105	0.0002	0.0004	0.5142	6.9086	24.3444
185.0877	0.0002	0.0004	0.5132	6.8909	24.3423
185.9649	0.0002	0.0004	0.5122	6.873	24.3402
186.8421	0.0002	0.0004	0.5112	6.855	24.338
187.7193	0.0002	0.0004	0.5102	6.837	24.3359
188.5965	0.0002	0.0004	0.5092	6.8189	24.3337
189.4737	0.0002	0.0004	0.5082	6.8007	24.3316
190.3509	0.0002	0.0004	0.5071	6.7824	24.3294
191.2281	0.0002	0.0004	0.5061	6.764	24.3272
192.1053	0.0002	0.0004	0.5051	6.7456	24.325
192.9825	0.0002	0.0004	0.504	6.727	24.3228
193.8596	0.0002	0.0004	0.503	6.7084	24.3205
194.7368	0.0002	0.0004	0.502	6.6897	24.3183
195.614	0.0002	0.0004	0.5009	6.6709	24.316
196.4912	0.0002	0.0004	0.4999	6.6521	24.3137
197.3684	0.0002	0.0004	0.4988	6.6331	24.3114
198.2456	0.0001	0.0004	0.4977	6.6141	24.3091
199.1228	0.0001	0.0004	0.4967	6.595	24.3068
200.0	0.0001	0.0004	0.4956	6.5758	24.3044
200.8772	0.0001	0.0004	0.4945	6.5565	24.302
201.7544	0.0001	0.0004	0.4935	6.5372	24.2996
202.6316	0.0001	0.0004	0.4924	6.5177	24.2972
203.5088	0.0001	0.0004	0.4913	6.4982	24.2948
204.386	0.0001	0.0004	0.4902	6.4786	24.2923
205.2632	0.0001	0.0004	0.4891	6.4588	24.2898
206.1404	0.0001	0.0004	0.488	6.439	24.2873
207.0175	0.0001	0.0004	0.4869	6.4193	24.2847
207.8947	0.0001	0.0004	0.4858	6.3995	24.2822
208.7719	0.0001	0.0004	0.4847	6.3797	24.2796
209.6491	0.0001	0.0004	0.4836	6.3598	24.2771
210.5263	0.0001	0.0004	0.4825	6.34	24.2745
211.4035	0.0001	0.0004	0.4814	6.3202	24.2719
212.2807	0.0001	0.0004	0.4803	6.3003	24.2693
213.1579	0.0001	0.0004	0.4792	6.2804	24.2667
214.0351	0.0001	0.0004	0.4781	6.2606	24.2641
214.9123	0.0001	0.0004	0.477	6.2407	24.2615
215.7895	0.0001	0.0004	0.476	6.2208	24.2589
216.6667	0.0001	0.0003	0.4749	6.2008	24.2563
217.5439	0.0001	0.0003	0.4738	6.1809	24.2536
218.4211	0.0001	0.0003	0.4727	6.161	24.251
219.2982	0.0001	0.0003	0.4716	6.141	24.2483
220.1754	0.0001	0.0003	0.4705	6.121	24.2456
221.0526	0.0001	0.0003	0.4694	6.101	24.2429
221.9298	0.0001	0.0003	0.4683	6.081	24.2402
222.807	0.0001	0.0003	0.4672	6.061	24.2375
223.6842	0.0001	0.0003	0.4661	6.041	24.2348
224.5614	0.0001	0.0003	0.465	6.0209	24.2321
225.4386	0.0001	0.0003	0.4639	6.0009	24.2293
226.3158	0.0001	0.0003	0.4628	5.9808	24.2265
227.193	0.0001	0.0003	0.4617	5.9607	24.2236
228.0702	0.0001	0.0003	0.4606	5.9407	24.2207
228.9474	0.0001	0.0003	0.4595	5.9207	24.2178
229.8246	0.0001	0.0003	0.4584	5.9007	24.2149
230.7018	0.0001	0.0003	0.4573	5.8807	24.212
231.5789	0.0001	0.0003	0.4563	5.8608	24.2091
232.4561	0.0001	0.0003	0.4552	5.841	24.2062
233.3333	0.0001	0.0003	0.4541	5.8212	24.2032
234.2105	0.0001	0.0003	0.453	5.8014	24.2003
235.0877	0.0001	0.0003	0.4519	5.7816	24.1974
235.9649	0.0001	0.0003	0.4509	5.7619	24.1944
236.8421	0.0001	0.0003	0.4498	5.7422	24.1915
237.7193	0.0001	0.0003	0.4487	5.7226	24.1886
238.5965	0.0001	0.0003	0.4477	5.703	24.1856
239.4737	0.0001	0.0003	0.4466	5.6834	24.1827
240.3509	0.0001	0.0003	0.4456	5.6639	24.1797
241.2281	0.0001	0.0003	0.4445	5.6444	24.1767
242.1053	0.0001	0.0003	0.4435	5.6249	24.1738
242.9825	0.0001	0.0003	0.4424	5.6055	24.1708
243.8596	0.0001	0.0003	0.4414	5.5861	24.1678
244.7368	0.0001	0.0003	0.4403	5.5668	24.1649
